TEXT;Value
toshima85831;0
toshima85832;0
toshima85833;0
toshima85834;0
toshima85835;0
toshima85836;0
toshima85837;0
toshima85838;0
toshima85839;0
toshima8584;0
toshima85840;0
toshima85841;0
toshima85842;0
toshima85843;0
toshima85844;0
toshima85845;0
toshima85846;0
toshima85847;0
toshima85848;0
toshima85849;0
toshima8585;0
toshima85850;0
toshima85851;0
toshima85852;0
toshima85853;0
toshima85854;0
toshima85855;0
toshima85856;0
toshima85857;0
toshima85858;0
toshima85859;0
toshima8586;0
toshima85860;0
toshima85861;0
toshima85862;0
toshima85863;0
toshima85864;0
toshima85865;0
toshima85866;0
toshima85867;0
toshima85868;0
toshima85869;0
toshima8587;0
toshima85870;0
toshima85871;0
toshima85872;0
toshima85873;0
toshima85874;0
toshima85875;0
toshima85876;0
toshima85877;0
toshima85878;0
toshima85879;0
toshima8588;0
toshima85880;0
toshima85881;0
toshima85882;0
toshima85883;0
toshima85884;0
toshima85885;0
toshima85886;0
toshima85887;0
toshima85888;0
toshima85889;0
toshima8589;0
toshima85890;0
toshima85891;0
toshima85892;0
toshima85893;0
toshima85894;0
toshima85895;0
toshima85896;0
toshima85897;0
toshima85898;0
toshima85899;0
toshima859;1
toshima8590;0
toshima85900;0
toshima85901;0
toshima85902;0
toshima85903;0
toshima85904;0
toshima85905;0
toshima85906;0
toshima85907;0
toshima85908;0
toshima85909;0
toshima8591;0
toshima85910;0
toshima85911;0
toshima85912;0
toshima85913;0
toshima85914;0
toshima85915;0
toshima85916;0
toshima85917;0
toshima85918;0
toshima85919;0
toshima8592;0
toshima85920;0
toshima85921;0
toshima85922;0
toshima85923;0
toshima85924;0
toshima85925;0
toshima85926;0
toshima85927;0
toshima85928;0
toshima85929;0
toshima8593;0
toshima85930;0
toshima85931;0
toshima85932;0
toshima85933;0
toshima85934;0
toshima85935;0
toshima85936;0
toshima85937;0
toshima85938;0
toshima85939;0
toshima8594;0
toshima85940;0
toshima85941;0
toshima85942;0
toshima85943;0
toshima85944;0
toshima85945;0
toshima85946;0
toshima85947;0
toshima85948;0
toshima85949;0
toshima8595;0
toshima85950;0
toshima85951;0
toshima85952;0
toshima85953;0
toshima85954;0
toshima85955;0
toshima85956;0
toshima85957;0
toshima85958;0
toshima85959;0
toshima8596;0
toshima85960;0
toshima85961;0
toshima85962;0
toshima85963;0
toshima85964;0
toshima85965;0
toshima85966;0
toshima85967;0
toshima85968;0
toshima85969;0
toshima8597;0
toshima85970;0
toshima85971;0
toshima85972;0
toshima85973;0
toshima85974;0
toshima85975;0
toshima85976;0
toshima85977;0
toshima85978;0
toshima85979;0
toshima8598;0
toshima85980;0
toshima85981;0
toshima85982;0
toshima85983;0
toshima85984;0
toshima85985;0
toshima85986;0
toshima85987;0
toshima85988;0
toshima85989;0
toshima8599;0
toshima85990;0
toshima85991;0
toshima85992;0
toshima85993;0
toshima85994;0
toshima85995;0
toshima85996;0
toshima85997;0
toshima85998;0
toshima85999;0
toshima86;1
toshima860;1
toshima8600;0
toshima86000;0
toshima86001;0
toshima86002;0
toshima86003;0
toshima86004;0
toshima86005;0
toshima86006;0
toshima86007;0
toshima86008;0
toshima86009;0
toshima8601;0
toshima86010;0
toshima86011;0
toshima86012;0
toshima86013;0
toshima86014;0
toshima86015;0
toshima86016;0
toshima86017;0
toshima86018;0
toshima86019;0
toshima8602;0
toshima86020;0
toshima86021;0
toshima86022;0
toshima86023;0
toshima86024;0
toshima86025;0
toshima86026;0
toshima86027;0
toshima86028;0
toshima86029;0
toshima8603;0
toshima86030;0
toshima86031;0
toshima86032;0
toshima86033;0
toshima86034;0
toshima86035;0
toshima86036;0
toshima86037;0
toshima86038;0
toshima86039;0
toshima8604;0
toshima86040;0
toshima86041;0
toshima86042;0
toshima86043;0
toshima86044;0
toshima86045;0
toshima86046;0
toshima86047;0
toshima86048;0
toshima86049;0
toshima8605;0
toshima86050;0
toshima86051;0
toshima86052;0
toshima86053;0
toshima86054;0
toshima86055;0
toshima86056;0
toshima86057;0
toshima86058;0
toshima86059;0
toshima8606;0
toshima86060;0
toshima86061;0
toshima86062;0
toshima86063;0
toshima86064;0
toshima86065;0
toshima86066;0
toshima86067;0
toshima86068;0
toshima86069;0
toshima8607;0
toshima86070;0
toshima86071;0
toshima86072;0
toshima86073;0
toshima86074;0
toshima86075;0
toshima86076;0
toshima86077;0
toshima86078;0
toshima86079;0
toshima8608;0
toshima86080;0
toshima86081;0
toshima86082;0
toshima86083;0
toshima86084;0
toshima86085;0
toshima86086;0
toshima86087;0
toshima86088;0
toshima86089;0
toshima8609;0
toshima86090;0
toshima86091;0
toshima86092;0
toshima86093;0
toshima86094;0
toshima86095;0
toshima86096;0
toshima86097;0
toshima86098;0
toshima86099;0
toshima861;1
toshima8610;0
toshima86100;0
toshima86101;0
toshima86102;0
toshima86103;0
toshima86104;0
toshima86105;0
toshima86106;0
toshima86107;0
toshima86108;0
toshima86109;0
toshima8611;0
toshima86110;0
toshima86111;0
toshima86112;0
toshima86113;0
toshima86114;0
toshima86115;0
toshima86116;0
toshima86117;0
toshima86118;0
toshima86119;0
toshima8612;0
toshima86120;0
toshima86121;0
toshima86122;0
toshima86123;0
toshima86124;0
toshima86125;0
toshima86126;0
toshima86127;0
toshima86128;0
toshima86129;0
toshima8613;0
toshima86130;0
toshima86131;0
toshima86132;0
toshima86133;0
toshima86134;0
toshima86135;0
toshima86136;0
toshima86137;0
toshima86138;0
toshima86139;0
toshima8614;0
toshima86140;0
toshima86141;0
toshima86142;0
toshima86143;0
toshima86144;0
toshima86145;0
toshima86146;0
toshima86147;0
toshima86148;0
toshima86149;0
toshima8615;0
toshima86150;0
toshima86151;0
toshima86152;0
toshima86153;0
toshima86154;0
toshima86155;0
toshima86156;0
toshima86157;0
toshima86158;0
toshima86159;0
toshima8616;0
toshima86160;0
toshima86161;0
toshima86162;0
toshima86163;0
toshima86164;0
toshima86165;0
toshima86166;0
toshima86167;0
toshima86168;0
toshima86169;0
toshima8617;0
toshima86170;0
toshima86171;0
toshima86172;0
toshima86173;0
toshima86174;0
toshima86175;0
toshima86176;0
toshima86177;0
toshima86178;0
toshima86179;0
toshima8618;0
toshima86180;0
toshima86181;0
toshima86182;0
toshima86183;0
toshima86184;0
toshima86185;0
toshima86186;0
toshima86187;0
toshima86188;0
toshima86189;0
toshima8619;0
toshima86190;0
toshima86191;0
toshima86192;0
toshima86193;0
toshima86194;0
toshima86195;0
toshima86196;0
toshima86197;0
toshima86198;0
toshima86199;0
toshima862;1
toshima8620;0
toshima86200;0
toshima86201;0
toshima86202;0
toshima86203;0
toshima86204;0
toshima86205;0
toshima86206;0
toshima86207;0
toshima86208;0
toshima86209;0
toshima8621;0
toshima86210;0
toshima86211;0
toshima86212;0
toshima86213;0
toshima86214;0
toshima86215;0
toshima86216;0
toshima86217;0
toshima86218;0
toshima86219;0
toshima8622;0
toshima86220;0
toshima86221;0
toshima86222;0
toshima86223;0
toshima86224;0
toshima86225;0
toshima86226;0
toshima86227;0
toshima86228;0
toshima86229;0
toshima8623;0
toshima86230;0
toshima86231;0
toshima86232;0
toshima86233;0
toshima86234;0
toshima86235;0
toshima86236;0
toshima86237;0
toshima86238;0
toshima86239;0
toshima8624;0
toshima86240;0
toshima86241;0
toshima86242;0
toshima86243;0
toshima86244;0
toshima86245;0
toshima86246;0
toshima86247;0
toshima86248;0
toshima86249;0
toshima8625;0
toshima86250;0
toshima86251;0
toshima86252;0
toshima86253;0
toshima86254;0
toshima86255;0
toshima86256;0
toshima86257;0
toshima86258;0
toshima86259;0
toshima8626;0
toshima86260;0
toshima86261;0
toshima86262;0
toshima86263;0
toshima86264;0
toshima86265;0
toshima86266;0
toshima86267;0
toshima86268;0
toshima86269;0
toshima8627;0
toshima86270;0
toshima86271;0
toshima86272;0
toshima86273;0
toshima86274;0
toshima86275;0
toshima86276;0
toshima86277;0
toshima86278;0
toshima86279;0
toshima8628;0
toshima86280;0
toshima86281;0
toshima86282;0
toshima86283;0
toshima86284;0
toshima86285;0
toshima86286;0
toshima86287;0
toshima86288;0
toshima86289;0
toshima8629;0
toshima86290;0
toshima86291;0
toshima86292;0
toshima86293;0
toshima86294;0
toshima86295;0
toshima86296;0
toshima86297;0
toshima86298;0
toshima86299;0
toshima863;1
toshima8630;0
toshima86300;0
toshima86301;0
toshima86302;0
toshima86303;0
toshima86304;0
toshima86305;0
toshima86306;0
toshima86307;0
toshima86308;0
toshima86309;0
toshima8631;0
toshima86310;0
toshima86311;0
toshima86312;0
toshima86313;0
toshima86314;0
toshima86315;0
toshima86316;0
toshima86317;0
toshima86318;0
toshima86319;0
toshima8632;0
toshima86320;0
toshima86321;0
toshima86322;0
toshima86323;0
toshima86324;0
toshima86325;0
toshima86326;0
toshima86327;0
toshima86328;0
toshima86329;0
toshima8633;0
toshima86330;0
toshima86331;0
toshima86332;0
toshima86333;0
toshima86334;0
toshima86335;0
toshima86336;0
toshima86337;0
toshima86338;0
toshima86339;0
toshima8634;0
toshima86340;0
toshima86341;0
toshima86342;0
toshima86343;0
toshima86344;0
toshima86345;0
toshima86346;0
toshima86347;0
toshima86348;0
toshima86349;0
toshima8635;0
toshima86350;0
toshima86351;0
toshima86352;0
toshima86353;0
toshima86354;0
toshima86355;0
toshima86356;0
toshima86357;0
toshima86358;0
toshima86359;0
toshima8636;0
toshima86360;0
toshima86361;0
toshima86362;0
toshima86363;0
toshima86364;0
toshima86365;0
toshima86366;0
toshima86367;0
toshima86368;0
toshima86369;0
toshima8637;0
toshima86370;0
toshima86371;0
toshima86372;0
toshima86373;0
toshima86374;0
toshima86375;0
toshima86376;0
toshima86377;0
toshima86378;0
toshima86379;0
toshima8638;0
toshima86380;0
toshima86381;0
toshima86382;0
toshima86383;0
toshima86384;0
toshima86385;0
toshima86386;0
toshima86387;0
toshima86388;0
toshima86389;0
toshima8639;0
toshima86390;0
toshima86391;0
toshima86392;0
toshima86393;0
toshima86394;0
toshima86395;0
toshima86396;0
toshima86397;0
toshima86398;0
toshima86399;0
toshima864;1
toshima8640;0
toshima86400;0
toshima86401;0
toshima86402;0
toshima86403;0
toshima86404;0
toshima86405;0
toshima86406;0
toshima86407;0
toshima86408;0
toshima86409;0
toshima8641;0
toshima86410;0
toshima86411;0
toshima86412;0
toshima86413;0
toshima86414;0
toshima86415;0
toshima86416;0
toshima86417;0
toshima86418;0
toshima86419;0
toshima8642;0
toshima86420;0
toshima86421;0
toshima86422;0
toshima86423;0
toshima86424;0
toshima86425;0
toshima86426;0
toshima86427;0
toshima86428;0
toshima86429;0
toshima8643;0
toshima86430;0
toshima86431;0
toshima86432;0
toshima86433;0
toshima86434;0
toshima86435;0
toshima86436;0
toshima86437;0
toshima86438;0
toshima86439;0
toshima8644;0
toshima86440;0
toshima86441;0
toshima86442;0
toshima86443;0
toshima86444;0
toshima86445;0
toshima86446;0
toshima86447;0
toshima86448;0
toshima86449;0
toshima8645;0
toshima86450;0
toshima86451;0
toshima86452;0
toshima86453;0
toshima86454;0
toshima86455;0
toshima86456;0
toshima86457;0
toshima86458;0
toshima86459;0
toshima8646;0
toshima86460;0
toshima86461;0
toshima86462;0
toshima86463;0
toshima86464;0
toshima86465;0
toshima86466;0
toshima86467;0
toshima86468;0
toshima86469;0
toshima8647;0
toshima86470;0
toshima86471;0
toshima86472;0
toshima86473;0
toshima86474;0
toshima86475;0
toshima86476;0
toshima86477;0
toshima86478;0
toshima86479;0
toshima8648;0
toshima86480;0
toshima86481;0
toshima86482;0
toshima86483;0
toshima86484;0
toshima86485;0
toshima86486;0
toshima86487;0
toshima86488;0
toshima86489;0
toshima8649;0
toshima86490;0
toshima86491;0
toshima86492;0
toshima86493;0
toshima86494;0
toshima86495;0
toshima86496;0
toshima86497;0
toshima86498;0
toshima86499;0
toshima865;1
toshima8650;0
toshima86500;0
toshima86501;0
toshima86502;0
toshima86503;0
toshima86504;0
toshima86505;0
toshima86506;0
toshima86507;0
toshima86508;0
toshima86509;0
toshima8651;0
toshima86510;0
toshima86511;0
toshima86512;0
toshima86513;0
toshima86514;0
toshima86515;0
toshima86516;0
toshima86517;0
toshima86518;0
toshima86519;0
toshima8652;0
toshima86520;0
toshima86521;0
toshima86522;0
toshima86523;0
toshima86524;0
toshima86525;0
toshima86526;0
toshima86527;0
toshima86528;0
toshima86529;0
toshima8653;0
toshima86530;0
toshima86531;0
toshima86532;0
toshima86533;0
toshima86534;0
toshima86535;0
toshima86536;0
toshima86537;0
toshima86538;0
toshima86539;0
toshima8654;0
toshima86540;0
toshima86541;0
toshima86542;0
toshima86543;0
toshima86544;0
toshima86545;0
toshima86546;0
toshima86547;0
toshima86548;0
toshima86549;0
toshima8655;0
toshima86550;0
toshima86551;0
toshima86552;0
toshima86553;0
toshima86554;0
toshima86555;0
toshima86556;0
toshima86557;0
toshima86558;0
toshima86559;0
toshima8656;0
toshima86560;0
toshima86561;0
toshima86562;0
toshima86563;0
toshima86564;0
toshima86565;0
toshima86566;0
toshima86567;0
toshima86568;0
toshima86569;0
toshima8657;0
toshima86570;0
toshima86571;0
toshima86572;0
toshima86573;0
toshima86574;0
toshima86575;0
toshima86576;0
toshima86577;0
toshima86578;0
toshima86579;0
toshima8658;0
toshima86580;0
toshima86581;0
toshima86582;0
toshima86583;0
toshima86584;0
toshima86585;0
toshima86586;0
toshima86587;0
toshima86588;0
toshima86589;0
toshima8659;0
toshima86590;0
toshima86591;0
toshima86592;0
toshima86593;0
toshima86594;0
toshima86595;0
toshima86596;0
toshima86597;0
toshima86598;0
toshima86599;0
toshima866;1
toshima8660;0
toshima86600;0
toshima86601;0
toshima86602;0
toshima86603;0
toshima86604;0
toshima86605;0
toshima86606;0
toshima86607;0
toshima86608;0
toshima86609;0
toshima8661;0
toshima86610;0
toshima86611;0
toshima86612;0
toshima86613;0
toshima86614;0
toshima86615;0
toshima86616;0
toshima86617;0
toshima86618;0
toshima86619;0
toshima8662;0
toshima86620;0
toshima86621;0
toshima86622;0
toshima86623;0
toshima86624;0
toshima86625;0
toshima86626;0
toshima86627;0
toshima86628;0
toshima86629;0
toshima8663;0
toshima86630;0
toshima86631;0
toshima86632;0
toshima86633;0
toshima86634;0
toshima86635;0
toshima86636;0
toshima86637;0
toshima86638;0
toshima86639;0
toshima8664;0
toshima86640;0
toshima86641;0
toshima86642;0
toshima86643;0
toshima86644;0
toshima86645;0
toshima86646;0
toshima86647;0
toshima86648;0
toshima86649;0
toshima8665;0
toshima86650;0
toshima86651;0
toshima86652;0
toshima86653;0
toshima86654;0
toshima86655;0
toshima86656;0
toshima86657;0
toshima86658;0
toshima86659;0
toshima8666;0
toshima86660;0
toshima86661;0
toshima86662;0
toshima86663;0
toshima86664;0
toshima86665;0
toshima86666;0
toshima86667;0
toshima86668;0
toshima86669;0
toshima8667;0
toshima86670;0
toshima86671;0
toshima86672;0
toshima86673;0
toshima86674;0
toshima86675;0
toshima86676;0
toshima86677;0
toshima86678;0
toshima86679;0
toshima8668;0
toshima86680;0
toshima86681;0
toshima86682;0
toshima86683;0
toshima86684;0
toshima86685;0
toshima86686;0
toshima86687;0
toshima86688;0
toshima86689;0
toshima8669;0
toshima86690;0
toshima86691;0
toshima86692;0
toshima86693;0
toshima86694;0
toshima86695;0
toshima86696;0
toshima86697;0
toshima86698;0
toshima86699;0
toshima867;1
toshima8670;0
toshima86700;0
toshima86701;0
toshima86702;0
toshima86703;0
toshima86704;0
toshima86705;0
toshima86706;0
toshima86707;0
toshima86708;0
toshima86709;0
toshima8671;0
toshima86710;0
toshima86711;0
toshima86712;0
toshima86713;0
toshima86714;0
toshima86715;0
toshima86716;0
toshima86717;0
toshima86718;0
toshima86719;0
toshima8672;0
toshima86720;0
toshima86721;0
toshima86722;0
toshima86723;0
toshima86724;0
toshima86725;0
toshima86726;0
toshima86727;0
toshima86728;0
toshima86729;0
toshima8673;0
toshima86730;0
toshima86731;0
toshima86732;0
toshima86733;0
toshima86734;0
toshima86735;0
toshima86736;0
toshima86737;0
toshima86738;0
toshima86739;0
toshima8674;0
toshima86740;0
toshima86741;0
toshima86742;0
toshima86743;0
toshima86744;0
toshima86745;0
toshima86746;0
toshima86747;0
toshima86748;0
toshima86749;0
toshima8675;0
toshima86750;0
toshima86751;0
toshima86752;0
toshima86753;0
toshima86754;0
toshima86755;0
toshima86756;0
toshima86757;0
toshima86758;0
toshima86759;0
toshima8676;0
toshima86760;0
toshima86761;0
toshima86762;0
toshima86763;0
toshima86764;0
toshima86765;0
toshima86766;0
toshima86767;0
toshima86768;0
toshima86769;0
toshima8677;0
toshima86770;0
toshima86771;0
toshima86772;0
toshima86773;0
toshima86774;0
toshima86775;0
toshima86776;0
toshima86777;0
toshima86778;0
toshima86779;0
toshima8678;0
toshima86780;0
toshima86781;0
toshima86782;0
toshima86783;0
toshima86784;0
toshima86785;0
toshima86786;0
toshima86787;0
toshima86788;0
toshima86789;0
toshima8679;0
toshima86790;0
toshima86791;0
toshima86792;0
toshima86793;0
toshima86794;0
toshima86795;0
toshima86796;0
toshima86797;0
toshima86798;0
toshima86799;0
toshima868;1
toshima8680;0
toshima86800;0
toshima86801;0
toshima86802;0
toshima86803;0
toshima86804;0
